gtin14,jan3,jan4,jan13
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
35000000000000,499,4990,4990000000000
